Node,Centrality,Latitude,Longitude
KAPPOCK STREET,0.0003687315634218,40.8817118,-73.9197405
227 STREET,0.0003687315634218,40.7593175,-73.96683
MAJOR DEEGAN EXPRESSWAY,0.0003687315634218,40.8557069,-73.9179253
DR MARTIN LUTHER KING JR BOULEVARD,0.0003687315634218,40.8120077,-73.9550848
WALTON AVENUE,0.0003687315634218,40.838948,-73.916429
GRANDVIEW PLACE,0.0003687315634218,40.8347502,-73.9182298
KEPLER AVENUE,0.0003687315634218,40.898587,-73.87085
COLDEN AVENUE,0.0003687315634218,40.853621,-73.860583
ARNOW AVENUE,0.0003687315634218,40.8679285,-73.8692774
WILDER AVENUE,0.0003687315634218,40.89581,-73.8428862
EAST MOUNT EDEN AVENUE,0.0007374631268436,40.8435761,-73.9130722
NEW YORK AVENUE,0.0003687315634218,40.6435253,-73.9458799
237 STREET,0.0003687315634218,40.7419382,-73.9994351
172 STREET,0.0003687315634218,40.7416042,-73.7134823308929
ENTRANCE,0.0003687315634218,40.8201649,-73.8245373
MORRIS PARK AVENUE,0.0003687315634218,40.851251,-73.8458362
BRONXDALE AVENUE,0.0003687315634218,40.851576,-73.8677878
BOND STREET,0.0003687315634218,40.7265917,-73.9940313
CLASSON AVENUE,0.0003687315634218,40.688873,-73.96007
JEFFERSON AVENUE,0.0003687315634218,40.5835955,-74.1033494
HANCOCK STREET,0.0007374631268436,40.682004,-73.954623
ST MARKS AVENUE,0.0003687315634218,40.7186515,-73.894805
PROSPECT PLACE,0.0007374631268436,40.6737146,-73.9391042
KINGSTON AVENUE,0.0003687315634218,40.6694074,-73.9421829
ALBANY AVENUE,0.0003687315634218,40.6780172,-73.9385941
ST JOHNS PLACE,0.0003687315634218,40.6726653,-73.9585329
CATON AVENUE,0.0003687315634218,40.6475964,-73.9733121
PARK PLACE,0.0003687315634218,40.7132181,-74.0091645
26 STREET,0.0014749262536873,40.7437551,-73.9889136
27 STREET,0.0003687315634218,40.7406433,-73.992796
WEST 147 STREET,0.0007374631268436,40.7376246,-73.6407922
176 STREET,0.0007374631268436,40.8484815,-73.9117776
177 STREET,0.0003687315634218,42.1402795,-77.05574020609606
150 STREET,0.0007374631268436,40.7572301,-73.97074270728497
151 STREET,0.0003687315634218,40.7209153,-73.9897956
105 STREET,0.0003687315634218,40.5832557,-73.8273814
110 STREET,0.0003687315634218,40.7964552,-73.9483064
120 STREET,0.0007374631268436,40.70476125,-74.00595511542886
122 STREET,0.0007374631268436,40.7511996,-73.9765888
RAYMOND PLACE,0.0007374631268436,40.629647,-74.125462
BROOKS POND PLACE,0.0007374631268436,40.623816,-74.1184658
SLOSSON AVENUE,0.0007374631268436,40.6094179,-74.1165638
CANTERBURY AVENUE,0.0003687315634218,40.608167,-74.152801
SIGNS ROAD,0.0003687315634218,40.6021819,-74.1683335
HILLMAN AVENUE,0.0003687315634218,40.612573,-74.160427
SIMONSON AVENUE,0.0003687315634218,40.6298624,-74.1525051
EUNICE PLACE,0.0003687315634218,40.624128,-74.152791
MANOR ROAD,0.0007374631268436,40.6092982,-74.1212609
WRIGHT AVENUE,0.0003687315634218,40.8806472,-73.8331952
EMERIC COURT,0.0003687315634218,40.6367517,-74.1500654
SOUTH AVENUE,0.0003687315634218,40.6156603,-74.1728195
25 STREET,0.0003687315634218,40.6718383,-73.9966984
EAST 38 STREET,0.0003687315634218,40.7483053,-73.97643
EAST 103 STREET,0.0003687315634218,40.7910474,-73.9494429
SHORE PARKWAY,0.0003687315634218,40.5849263,-73.9512406
EAST 16 STREET,0.0014749262536873,40.7294689,-73.9740105
IRWIN STREET,0.0003687315634218,40.5801802,-73.943957
WHIPPLE STREET,0.0007374631268436,40.70075,-73.9455193
REMSEN AVENUE,0.0003687315634218,40.6449389,-73.9112164
EAST 57 STREET,0.0007374631268436,40.7602748,-73.9675757
EAST 58 STREET,0.0003687315634218,40.7623719,-73.9704539
SCHOLES STREET,0.0003687315634218,40.7115715,-73.927158
STAGG STREET,0.0003687315634218,40.7090059,-73.9486352
KNICKERBOCKER AVENUE,0.0003687315634218,40.6987479,-73.9189811
16 AVENUE,0.0003687315634218,40.7838038,-73.7948491
MARION STREET,0.0003687315634218,40.6815675,-73.9127825
JACKSON STREET,0.0003687315634218,40.7121553,-73.9807035
METROPOLITAN AVENUE,0.0011061946902654,40.7130242,-73.9514225
FILLMORE PLACE,0.0003687315634218,40.7143322,-73.9591613
COMMERCIAL STREET,0.0003687315634218,40.7372374,-73.9567764
6 AVENUE,0.0003687315634218,40.7613119,-73.9816059
VAN SINDEREN AVENUE,0.0003687315634218,40.6574266,-73.8991111
WILLIAMS PLACE,0.0003687315634218,42.099537,-75.871433
SUMPTER STREET,0.0003687315634218,40.6808702,-73.9123361
SUYDAM STREET,0.0007374631268436,40.7020172,-73.9238227
BROOME STREET,0.0007374631268436,40.7153988,-73.9812435
NORTH MOORE STREET,0.0003687315634218,40.719799,-74.0069519
HUBERT STREET,0.0003687315634218,40.72141,-74.009178
CHAMBERS STREET,0.0003687315634218,40.7129921,-74.0038204
HARRISON STREET,0.0003687315634218,40.7189393,-74.0114591
EAST 4 STREET,0.0003687315634218,43.04448585,-74.8557170160318
ASTOR PLACE,0.0003687315634218,40.7299157,-73.990821
JANE STREET,0.0003687315634218,40.7381292,-74.0033808
12 STREET,0.0007374631268436,40.7107064,-73.79203913581011
LAFAYETTE STREET,0.0003687315634218,40.7267105,-73.9940763
VAN DAM STREET,0.0003687315634218,40.7366879,-73.93585
ST NICHOLAS AVENUE,0.0003687315634218,40.8241432,-73.9446885
SKILLMAN AVENUE,0.0007374631268436,40.746185,-73.9337049
JACKSON AVENUE,0.0003687315634218,40.816519,-73.90778
ROOSEVELT AVENUE,0.0007374631268436,40.7582939,-73.8342154
WHITNEY AVENUE,0.0003687315634218,40.746066,-73.875362
36 AVENUE,0.0011061946902654,40.7565586,-73.9298155
30 AVENUE,0.0003687315634218,40.7666967,-73.9215824
31 AVENUE,0.0003687315634218,40.5706122,-74.14560555369236
GRAND CENTRAL ENTRANCE,0.0003687315634218,40.7525142,-73.9782031
PURVES STREET,0.0003687315634218,40.7473561,-73.9413946
DUTCH KILLS STREET,0.0003687315634218,40.7467382,-73.940016
BROAD STREET,0.0003687315634218,40.7035656,-74.0115944
EDINBORO  ROAD,0.0003687315634218,40.575951,-74.146732
WOODSIDE AVENUE,0.0003687315634218,40.7427779,-73.8926679
MARKET STREET,0.0003687315634218,40.635555,-74.116032
PIKE SLIP,0.0003687315634218,40.7099255,-73.9917925
RUTGERS SLIP,0.0003687315634218,40.7106607,-73.9898632
WORTH STREET,0.0003687315634218,40.7182262,-74.0087742
PEARL STREET,0.0003687315634218,40.7115239,-74.0008639
JUNCTION BOULEVARD,0.0007374631268436,40.7491675,-73.8694786
ONDERDONK AVENUE,0.0003687315634218,40.7121174,-73.9209802
114 Rd,0.0003687315634218,40.7127281,-74.0060152
BERGEN AVENUE,0.0003687315634218,40.6189256,-73.9001967
ST ANNS PLACE,0.0007374631268436,42.6396506,-73.7575162
BROOK AVENUE,0.0003687315634218,40.807555,-73.9192429
102 STREET,0.0007374631268436,40.78866,-73.9457907
ERSKINE STREET,0.0003687315634218,40.6529598,-73.8667555
DOOLEY STREET,0.0003687315634218,40.583824,-73.9448537
121 STREET,0.0003687315634218,40.7632689,-73.9682947
123 STREET,0.0003687315634218,40.7557743,-73.9870031
WEST 114 STREET,0.0003687315634218,40.8014696,-73.9524178
WEST 113 STREET,0.0003687315634218,40.8050361,-73.9628049
WHITEHALL STREET,0.0003687315634218,40.7035982,-74.0131307
STATE STREET,0.0003687315634218,40.7025343,-74.0139849
34 STREET,0.0003687315634218,40.7516114,-73.9920396
181 STREET,0.0003687315634218,40.8517607,-73.9379597
182 STREET,0.0011061946902654,40.8562505,-73.9011198
148 STREET,0.0003687315634218,40.823712,-73.9361014
VAN WYCK EXPRESSWAY,0.0007374631268436,40.7165356,-73.8262326
50 AVENUE,0.0003687315634218,40.74323715,-73.95913242847102
70 AVENUE,0.0003687315634218,40.7498595,-73.9796281
244 STREET,0.0003687315634218,40.7219141,-73.9814243
LINCOLN STREET,0.0003687315634218,40.6039092,-74.1180836
SCHMIDTS LANE,0.0007374631268436,40.6095729,-74.1145054
RALPH PLACE,0.0003687315634218,40.6051237,-74.0920441
HAY STREET,0.0003687315634218,40.604123,-74.090505
NAPLES STREET,0.0003687315634218,40.6030834,-74.0911728
CLINTON STREET,0.0003687315634218,40.6732506,-74.0025729
NECKAR AVENUE,0.0003687315634218,40.6091416,-74.0834587
WESER AVENUE,0.0003687315634218,40.6085947,-74.0828697
EBBITTS AVENUE,0.0003687315634218,40.5664205,-74.1136345
STATEN ISLAND EXPRESSWAY,0.0007374631268436,40.6297006,-74.18611
YUKON AVENUE,0.0011061946902654,40.5757022,-74.1669874
INDEPENDENCE AVENUE,0.0003687315634218,40.6037865,-74.0154861
NARROWS ROAD NORTH,0.0003687315634218,40.6067557,-74.0762802
RICHMOND ROAD,0.0003687315634218,40.5973154,-74.0929447
COLUMBUS AVENUE,0.0003687315634218,40.7998673,-73.9624226
NARROWS ROAD SOUTH,0.0003687315634218,40.6046213,-74.0719454
OLGA PLACE,0.0003687315634218,40.6036422,-74.0774119
60 STREET,0.0011061946902654,40.5923764,-73.7887383
BIRDSALL AVENUE,0.0003687315634218,40.6072085,-73.7544264
NAMEOKE AVENUE,0.0003687315634218,40.6063328,-73.7506974
47 STREET,0.0003687315634218,40.7627568,-73.9930479
48 STREET,0.0003687315634218,40.7594093,-73.9831606
EAST 42 STREET,0.0003687315634218,40.751771,-73.9768019
214 STREET,0.0003687315634218,41.71353595,-73.9200775905642
85 ROAD,0.0003687315634218,40.6400897,-73.7854434
READS LANE,0.0007374631268436,40.601219,-73.740299
RIO DRIVE,0.0003687315634218,40.7185067,-73.7748952
VIRGINIA STREET,0.0003687315634218,40.6108821,-73.7459133
ALBEE AVENUE,0.0003687315634218,40.5392139,-74.1836587
POILLON AVENUE,0.0003687315634218,40.5368532,-74.1795958
DOLE STREET,0.0003687315634218,40.5271772,-74.1726884
HARGOLD AVENUE,0.0003687315634218,40.5322859,-74.2184946
DELMAR AVENUE,0.0003687315634218,40.546775,-74.19464
MAZZA COURT,0.0003687315634218,40.5563401,-74.2010384
STAFFORD AVENUE,0.0003687315634218,40.5391848,-74.2090074
WAIMER PLACE,0.0003687315634218,40.541741,-74.1661634
TOKEN STREET,0.0003687315634218,40.5620158,-74.175429
CROSSFIELD AVENUE,0.0003687315634218,40.5599018,-74.1747742
ARBUTUS AVENUE,0.0003687315634218,40.5217249,-74.1789472
CLAY PIT ROAD,0.0003687315634218,40.5398633,-74.2215751
SPERRY PLACE,0.0003687315634218,40.546775,-74.19464
POMPEY AVENUE,0.0003687315634218,40.544223,-74.173112
DRUMGOOLE ROAD EAST,0.0003687315634218,40.5426044,-74.1838089
99 STREET,0.0007374631268436,40.70479,-74.0072588
EAST 100 STREET,0.0007374631268436,40.7883932,-73.9489766
86 St,0.0003687315634218,40.7794939,-73.9555295
238 STREET,0.0003687315634218,40.7836451,-73.9479856
BRONX PARK AVENUE,0.0003687315634218,40.839902,-73.875613
BRADY AVENUE,0.0003687315634218,40.852358,-73.86488
PELHAM PARKWAY SOUTH,0.0003687315634218,40.8563458,-73.8385504
SILVER BEACH PLACE,0.0003687315634218,40.8135137,-73.80889099825228
MULLEN PLACE,0.0003687315634218,43.1560584,-77.6332169
METCALF AVENUE,0.0003687315634218,40.8290433,-73.8725276
JOHNSON AVENUE,0.0003687315634218,40.511072,-74.246683
187 STREET,0.0003687315634218,40.853332,-73.9306638
188 STREET,0.0007374631268436,43.2466272,-77.614879
HEMLOCK STREET,0.0003687315634218,40.5441972,-74.2100098
60 AVENUE,0.0003687315634218,40.7431832,-73.986547
61 AVENUE,0.0003687315634218,40.7456359,-73.9030518
FOREST PARK DRIVE,0.0007374631268436,40.7100108,-73.8379958
73RD PLACE,0.0003687315634218,40.7043194,-73.8762294
CULLODEN PLACE,0.0003687315634218,40.6829519,-73.8577359
TYLER AVENUE,0.0003687315634218,40.623577,-74.111495
69 STREET,0.0003687315634218,40.7463474,-73.896305
62 AVENUE,0.0003687315634218,40.7714454,-73.9832991
LAWRENCE STREET,0.0003687315634218,40.7429566,-73.8338282
209 STREET,0.0003687315634218,40.7538793,-73.989343
OCEANIA STREET,0.0007374631268436,40.743639,-73.7658456
HAMILTON PLACE,0.0003687315634218,40.7263048,-73.9002274
KING ROAD,0.0003687315634218,40.7617066,-73.8351955
36 ROAD,0.0003687315634218,40.6373748,-73.7814266
CROCHERON AVENUE,0.0003687315634218,40.7624806,-73.8040305
FRANCIS LEWIS BOULEVARD,0.0007374631268436,40.77318,-73.7958221
77 ROAD,0.0003687315634218,40.6534283,-73.766691
BLOSSOM AVENUE,0.0003687315634218,40.7526205,-73.8292222
BOTANICAL GARDEN BRIDGE,0.0003687315634218,40.749262,-73.8323449
Dead end,0.0073746312684365,40.8401745,-73.82344174998985
CENTRAL AVENUE,0.0007374631268436,40.6979465,-73.9266436
BURR AVENUE,0.0003687315634218,40.8547363,-73.8279943
HAWTREE STREET,0.0007374631268436,40.6688956,-73.8350415
CENTREVILLE STREET,0.0003687315634218,40.676898,-73.835301
CRESSKILL PLACE,0.0003687315634218,40.695911,-73.80994
ARLINGTON TERRACE,0.0003687315634218,40.691482,-73.800212
56 ROAD,0.0003687315634218,44.6743889,-73.4499831
KING STREET,0.0003687315634218,40.6783258,-74.011582
BAY 23RD STREET,0.0003687315634218,40.6005409,-74.0036921
EAST 15 STREET,0.0003687315634218,40.7326744,-73.9835879
ELY AVENUE,0.0003687315634218,40.8796608,-73.8409012
79TH STREET,0.0003687315634218,40.7838618,-73.9799918
78TH STREET,0.0003687315634218,40.7532512,-73.8887401
212TH STREET,0.0003687315634218,40.7152863,-73.7469794
NARRAGANSETT AVENUE,0.0003687315634218,40.855074,-73.85064
LORRAINE STREET,0.0003687315634218,40.673718,-74.0045228
GOWANUS EXPRESSWAY,0.0003687315634218,40.6724963,-73.9989019
RODNEY STREET,0.0003687315634218,40.7042633,-73.9611272
RICHARDSON STREET,0.0003687315634218,40.7182909,-73.9501602
LEONARD STREET,0.0003687315634218,40.7183249,-74.0071866
56 DRIVE,0.0003687315634218,43.1253551,-77.5621835
86 STREET,0.0003687315634218,40.7162335,-73.9923047
37  AVENUE,0.0003687315634218,40.7645956,-73.9163245
81 STREET,0.0003687315634218,40.7817835,-73.9719225
82 STREET,0.0003687315634218,40.7476192,-73.8841432
BRUCKNER BOULEVARD NB,0.0003687315634218,40.8042999,-73.9128947
RAE STREET,0.0003687315634218,40.8173685,-73.9113895
164 STREET,0.0003687315634218,40.6635198,-73.9957563
165 STREET,0.0003687315634218,40.68667,-73.9543696
WEST 10 STREET,0.0007374631268436,40.7346707,-74.0000922
SUTTON SQUARE,0.0003687315634218,40.7579862,-73.960054
MACOMBS PLACE,0.0003687315634218,40.8280202,-73.9349064
EAST 105 STREET,0.0003687315634218,40.6512183,-73.8990872
HUDSON RIVER GREENWAY,0.0003687315634218,40.7134531,-74.014212
57 AVENUE,0.0003687315634218,40.7646501,-73.9806228
254 STREET,0.0003687315634218,40.6559556,-74.007476
ADELPHI STREET,0.0003687315634218,40.6915798,-73.971548
CLERMONT AVENUE,0.0003687315634218,40.6820838,-73.9687053
WOODHAVEN BOULEVARD,0.0003687315634218,40.7332625,-73.8697005
71 AVENUE,0.0003687315634218,40.721691,-73.844521
BULWER PLACE,0.0003687315634218,40.6822123,-73.8933515
VERMONT PLACE,0.0003687315634218,40.6913402,-73.890581
CYPRESS HILLS STREET,0.0003687315634218,40.703125,-73.895144
HART STREET,0.0003687315634218,40.6938242,-73.9430891
TAHOE STREET,0.0003687315634218,40.6680921,-73.8382796
RALEIGH STREET,0.0003687315634218,40.6700919,-73.8366423
BRIELLE AVENUE,0.0003687315634218,40.5989787,-74.1230537
WEST FINGERBOARD ROAD,0.0003687315634218,40.6011446,-74.0871949
BROOKSIDE AVENUE,0.0003687315634218,40.6229058,-74.1215025
WITTEMAN PLACE,0.0003687315634218,40.6088344,-74.1016018
MILFORD DRIVE,0.0003687315634218,40.6098554,-74.1052707
HOMECREST COURT,0.0003687315634218,40.6016875,-73.9615894
EAST 17 STREET,0.0003687315634218,40.7376832,-73.9916634
HUNTS POINT AVENUE,0.0003687315634218,40.8208004,-73.8908065
163 STREET,0.0003687315634218,40.7287309,-74.0000208
CONCOURSE VILLAGE EAST,0.0003687315634218,40.8240556,-73.9192925
32 STREET,0.0003687315634218,40.7127281,-74.0060152
33 STREET,0.0003687315634218,40.7463947,-73.9818293
NEW UTRECHT AVENUE,0.0003687315634218,40.624842,-73.996353
PARK AVENUE NORTH,0.0003687315634218,40.7382805,-73.6606546
EAST 120 STREET,0.0003687315634218,40.8015168,-73.940548
PALADINO AVENUE,0.0003687315634218,40.7957971,-73.9326142
WEST 175 STREET,0.0003687315634218,43.02847,-76.156249
46 Ave,0.0003687315634218,40.7615772,-73.9104044
VAN CORTLANDT PARK SOUTH,0.0003687315634218,40.8862757,-73.8983262
OLMSTEAD AVENUE,0.0003687315634218,40.829303,-73.8535811
NEW ENGLAND THRUWAY,0.0003687315634218,40.8567158,-73.8265708
WHITTIER STREET,0.0003687315634218,40.8072763,-73.8817152
EAST  93 STREET,0.0003687315634218,40.7805427,-73.9442562
QUENTIN ROAD,0.0003687315634218,40.6058387,-73.9801521
WEST 47 STREET,0.0003687315634218,40.7627568,-73.9930479
87 TERRACE,0.0003687315634218,42.7706368,-73.8320932
PRINCETON STREET,0.0003687315634218,40.6923955,-73.8047607
CONEY ISLAND AVENUE,0.0003687315634218,40.6299377,-73.9661411
15 STREET,0.0003687315634218,40.660365,-73.979493
ELM AVENUE,0.0003687315634218,40.6178971,-73.959474
AVENUE R,0.0003687315634218,40.6058143,-73.9576506
AVENUE P,0.0003687315634218,40.608944,-73.973022
STUART STREET,0.0003687315634218,40.6070703,-73.939657
13 STREET,0.0003687315634218,40.7391716,-74.0032986
SHELL ROAD,0.0003687315634218,40.5799488,-73.9762756
FLATBUSH AVENUE,0.0003687315634218,40.6031817,-73.9152853
MILL BASIN BRIDGE,0.0003687315634218,40.6046742,-73.89902755067274
BAY RIDGE PARKWAY,0.0003687315634218,40.6266777,-74.0179859
EAST 97 STREET,0.0003687315634218,40.788526,-73.9551195
EAST 99 STREET,0.0007374631268436,40.7888815,-73.9520285
WEST 27 DRIVE,0.0003687315634218,41.0463455,-73.75229055231225
WEST 28th STREET,0.0003687315634218,40.7480009,-73.9951861
WEST 29 STREET,0.0003687315634218,40.753748,-74.0069119
EAST 62 STREET,0.0003687315634218,40.7603856,-73.9580005
WEST 25th STREET,0.0003687315634218,40.7429982,-73.9890598
WEST 26th STREET,0.0003687315634218,40.7437551,-73.9889136
BOYCE AVENUE,0.0003687315634218,40.7625433,-73.7784719
CLEARVIEW EXPRESSWAY,0.0003687315634218,40.7598361,-73.777145
64 AVENUE PEDESTRIAN OVERPASS,0.0003687315634218,40.7339523,-73.8451955
64 ROAD,0.0003687315634218,44.6741316,-73.4501373
134 STREET,0.0003687315634218,41.7114807,-73.9301548794258
WILD AVENUE,0.0003687315634218,40.590141,-74.188732
VETERANS ROAD WEST,0.0003687315634218,40.5278073,-74.2331157
VETERANS ROAD EAST,0.0003687315634218,40.5560944,-74.203005
FAHY AVENUE,0.0003687315634218,40.6176773,-74.1630703
GOETHALS ROAD NORTH,0.0003687315634218,40.6288012,-74.1830002
SEYMOUR AVENUE,0.0003687315634218,40.8676299,-73.846171
THORNTON STREET,0.0003687315634218,40.7006123,-73.9443101
EAST 46th STREET,0.0003687315634218,40.751437,-73.9681142
EAST 47th STREET,0.0003687315634218,40.7553889,-73.9755445
68 ROAD,0.0003687315634218,43.3216235,-76.28045249103107
CENTRAL PARK SOUTH,0.0003687315634218,40.7678115,-73.9811483
SCHLEY AVENUE,0.0003687315634218,40.5562167,-74.1506426
IRVING STREET,0.0003687315634218,40.6981816,-73.9122932
ELK STREET,0.0003687315634218,40.7136386,-74.0046906
TOMPKINS PARK,0.0003687315634218,40.6897815,-73.9466421575791
WEST 187 STREET,0.0003687315634218,40.8528395,-73.9313146
37 Road,0.0003687315634218,40.6615903,-73.7897844
Targee Street,0.0003687315634218,40.6087897,-74.0883261
Hale Avenue,0.0003687315634218,40.683409,-73.880725
143 Street,0.0003687315634218,40.7171709,-73.9947953
198 Street,0.0007374631268436,40.65422815,-73.78956598399091
199 Street,0.0003687315634218,40.61617595,-73.96300021968017
South Avenue,0.0003687315634218,40.6054628,-74.1810846
Forest Hill Road,0.0011061946902654,40.5864271,-74.1462521
Token Street,0.0007374631268436,40.5620158,-74.175429
Crossfield Avenue,0.0007374631268436,40.5599018,-74.1747742
115 Road,0.0003687315634218,43.2408621,-77.6292996
115 Drive,0.0003687315634218,42.7244561,-73.9088825
St Anns Avenue,0.0003687315634218,40.59127905,-74.0966613290885
Foster Avenue,0.0011061946902654,40.6311231,-73.9692209
Westminster Road,0.0007374631268436,40.6327424,-73.9656642
Argyle Road,0.0007374631268436,40.644024,-73.9668529
Stratford Road,0.0003687315634218,40.643989,-73.9687375
Rugby Road,0.0003687315634218,40.6467346,-73.9664194
Friel Place,0.0003687315634218,40.6471334,-73.9724708
East 29 Street,0.0003687315634218,40.7439234,-73.9835616
Avenue St John,0.0003687315634218,40.8122748,-73.9011392
Lustre Street,0.0007374631268436,40.8906855,-73.8311288
Kingsbridge Road,0.0007374631268436,40.8676734,-73.8972491
Bronx Boulevard,0.0011061946902654,40.8870077,-73.8653065
83 Street,0.0003687315634218,40.7868804,-73.9791535
85 Street,0.0003687315634218,40.7265891,-73.9898025
Louisiana Avenue,0.0003687315634218,40.655202,-73.893547
216 Street,0.0003687315634218,44.0017044,-75.9801935
213 Street,0.0003687315634218,40.9051757,-73.84352589110327
City Island Road,0.0003687315634218,40.8566305,-73.7944273
Burke Avenue,0.0003687315634218,40.8714348,-73.8671748
Pearsall Avenue,0.0007374631268436,40.8674929,-73.8518866
Tenbroeck Avenue,0.0003687315634218,40.8571425,-73.852718
Pinkney Avenue,0.0003687315634218,40.8857469,-73.8235696
East 78 Street,0.0003687315634218,40.7700538,-73.9493699
East 79 Street,0.0003687315634218,40.7713454,-73.9503085
Flatlands Avenue,0.0007374631268436,40.634856,-73.9142889
New Lots Avenue,0.0003687315634218,40.6662999,-73.8837211
Hegeman Avenue,0.0014749262536873,40.664857,-73.880222
East 95 Street,0.0003687315634218,40.7849079,-73.9507545
Parsons Boulevard,0.0003687315634218,40.707564,-73.803326
College Point Boulevard,0.0011061946902654,40.7525496,-73.8325339
King Road,0.0003687315634218,40.7617066,-73.8351955
Centre Street,0.0003687315634218,40.7149524,-74.0022271
Bridge Street,0.0003687315634218,40.7035879,-74.01223
Battery Place,0.0003687315634218,40.7048196,-74.0167832
Nassau Street,0.0003687315634218,40.7112739,-74.0064178
Dutch Street,0.0003687315634218,40.7096096,-74.0073061
Beaver Street,0.0007374631268436,40.7050832,-74.0107655
Morris Street,0.0003687315634218,40.55354,-74.2114507
Lorimer Street,0.0014749262536873,40.7038293,-73.9473618
Jay Street,0.0003687315634218,40.6959531,-73.9871125
Harrison Street,0.0003687315634218,40.7189393,-74.0114591
Thomas Street,0.0003687315634218,40.568922,-74.138905
Catherine Lane,0.0003687315634218,40.7159438,-74.0029122
Worth Street,0.0011061946902654,40.7152194,-74.0022433
East 60 Street,0.0011061946902654,40.7648615,-73.972435
East 61 Street,0.0011061946902654,40.7614854,-73.9625278
61 Street,0.0003687315634218,40.7456359,-73.9030518
Alderton Street,0.0003687315634218,40.7283401,-73.8710285
Kelly Street,0.0003687315634218,40.8162898,-73.8999656
Waterbury Street,0.0003687315634218,40.7113035,-73.9377394
Kingsland Avenue,0.0003687315634218,40.72046,-73.940794
Newtown Creek,0.0003687315634218,40.7324763,-73.9399768
North 12 Street,0.0003687315634218,43.9781756,-75.9157056
East 75 Street,0.0003687315634218,40.7736883,-73.9638995
Market Street,0.0007374631268436,40.635555,-74.116032
Grand Army Plaza,0.0007374631268436,40.6748963,-73.9708739
Oliver Street,0.0003687315634218,40.6195873,-74.0387365
Suydam Street,0.0003687315634218,40.7020172,-73.9238227
Hart Street,0.0003687315634218,40.7048613,-73.9198578
56 Drive,0.0007374631268436,43.1253551,-77.5621835
56 Avenue,0.0003687315634218,40.7483521,-73.9069239
JAMES Street,0.0003687315634218,40.7124553,-73.9988453
West 46 Street,0.0007374631268436,40.763084,-73.9957408
Columbus Circle,0.0003687315634218,40.7681866,-73.9814223
West 61 Street,0.0007374631268436,40.7713667,-73.9859786
Rockefeller Plaza,0.0007374631268436,40.7583955,-73.9789868
Canal Street West,0.0007374631268436,40.5792069,-74.0035927
75 Street,0.0003687315634218,40.7848291,-73.9542105
West 118 Street,0.0003687315634218,40.8045644,-73.9516496
West 119 Street,0.0007374631268436,40.8069246,-73.9553148
West 120 Street,0.0011061946902654,40.8113373,-73.9639549
West 100 Street,0.0011061946902654,40.75160785,-73.98688411737558
West 97 Street,0.0003687315634218,40.7957505,-73.9722731
Frederick Douglass Boulevard,0.0011061946902654,40.8075177,-73.9531044
Edgecombe Avenue,0.0014749262536873,40.8302773,-73.9402064
West 101 Street,0.0003687315634218,43.1331171,-77.6173345
Kendrick Place,0.0007374631268436,40.7156819,-73.7903369
Rushmore Avenue,0.0003687315634218,40.762853,-73.741776
Morenci Lane,0.0003687315634218,40.7640731,-73.7322648
195 Street,0.0007374631268436,42.6570346,-73.76240338845241
196 Street,0.0007374631268436,40.72281465,-73.83761840575083
60 Avenue,0.0003687315634218,40.7431832,-73.986547
61 Avenue,0.0003687315634218,40.7456359,-73.9030518
197 Street,0.0003687315634218,40.61259845,-73.95158232034781
Reeves Avenue,0.0003687315634218,40.7386349,-73.8162146
143 St,0.0007374631268436,40.7171709,-73.9947953
144 Pl,0.0003687315634218,41.04548335,-73.7627372939681
West 12 Street,0.0022123893805309,40.7376112,-74.0015555
Stillwell Avenue,0.0003687315634218,40.5870044,-73.983419
4 Avenue,0.0011061946902654,40.60709435,-74.1490699
West 11 Street,0.0014749262536873,40.7353375,-73.9981465
West 10 Street,0.0011061946902654,40.7346707,-74.0000922
West 9 Street,0.0003687315634218,40.7328958,-73.9960265
West 13 Street,0.0007374631268436,40.7391716,-74.0032986
Greenwich Avenue,0.0007374631268436,40.7338242,-73.999584
West 14 Street,0.0003687315634218,40.7389276,-74.0005425
West 26 Street,0.0003687315634218,40.7437551,-73.9889136
West 27 Street,0.0007374631268436,40.7466697,-73.9939337
West 28 Street,0.0011061946902654,40.7447286,-73.9874189
Fordham Road,0.0003687315634218,40.8628436,-73.9010086
East 26 Street,0.0007374631268436,40.7397346,-73.9793852
East 27 Street,0.0007374631268436,40.741291,-73.9811749
Hone Avenue,0.0003687315634218,40.8562345,-73.8598498
Lurting Avenue,0.0003687315634218,40.8707258,-73.8566452
Fairmount Place,0.0003687315634218,40.8442817,-73.8919124
Dewey Avenue,0.0007374631268436,40.8220108,-73.8201459
Hemlock Avenue,0.0003687315634218,40.7207617,-73.8964392
Autumn Avenue,0.0014749262536873,40.6725449,-73.8673882
Glenmore Avenue,0.0003687315634218,40.6711683,-73.9096274
Lincoln Avenue,0.0007374631268436,40.5809377,-74.1115953
Sherman Avenue,0.0003687315634218,40.8665569,-73.9179204
Vermilyea Avenue,0.0003687315634218,40.8654073,-73.9242886
Cumming Street,0.0007374631268436,40.8669597,-73.926741
Madison Avenue,0.0003687315634218,40.7522005,-73.9797352
Park Avenue South,0.0003687315634218,40.7415552,-73.9854337
165 Avenue,0.0003687315634218,40.7091407,-73.7974263
1 Road/West Road,0.0003687315634218,41.0398946,-73.75860321221509
Belmont Avenue,0.0007374631268436,40.6718528,-73.8872879
